,id_start,id_end,distance
914,1001438,1001461,120.6
915,1001438,1001462,125.69999999999999
916,1001438,1001464,152.39999999999998
917,1001438,1001466,160.89999999999998
918,1001438,1001468,171.59999999999997
919,1001438,1001470,182.19999999999996
920,1001438,1001437,4.0
921,1001438,1001400,246.1
922,1001438,1001402,236.4
923,1001438,1001404,216.20000000000002
924,1001438,1001406,200.20000000000002
925,1001438,1001408,178.5
926,1001438,1001410,167.4
927,1001438,1001412,151.79999999999998
928,1001438,1001414,133.6
929,1001438,1001416,120.39999999999999
930,1001438,1001418,106.8
931,1001438,1001420,93.9
932,1001438,1001422,84.3
933,1001438,1001424,72.9
934,1001438,1001426,54.3
935,1001438,1001428,38.5
936,1001438,1001430,29.9
937,1001438,1001432,20.9
938,1001438,1001434,13.0
939,1001438,1001436,9.0
940,1001438,1001436,9.0
941,1001438,1001440,10.0
942,1001438,1001442,13.9
943,1001438,1001488,18.4
944,1001438,1004356,22.4
945,1001438,1004354,24.4
946,1001438,1004355,26.4
947,1001438,1001444,27.099999999999998
948,1001438,1001446,33.699999999999996
949,1001438,1001448,43.3
950,1001438,1001450,59.0
951,1001438,1001452,68.9
952,1001438,1001454,80.2
953,1001438,1001456,93.8
954,1001438,1001458,102.7
955,1001438,1001460,107.8
956,1001438,1001460,107.8
957,1001438,1001461,120.6
958,1001438,1001462,125.69999999999999
959,1001438,1001464,152.39999999999998
960,1001438,1001466,160.89999999999998
961,1001438,1001468,171.59999999999997
962,1001438,1001470,182.19999999999996
963,1001438,1001437,4.0
964,1001440,1001400,256.1
965,1001440,1001402,246.4
966,1001440,1001404,226.20000000000002
967,1001440,1001406,210.20000000000002
968,1001440,1001408,188.5
969,1001440,1001410,177.4
970,1001440,1001412,161.79999999999998
971,1001440,1001414,143.6
972,1001440,1001416,130.39999999999998
973,1001440,1001418,116.8
974,1001440,1001420,103.9
975,1001440,1001422,94.3
976,1001440,1001424,82.9
977,1001440,1001426,64.3
978,1001440,1001428,48.5
979,1001440,1001430,39.9
980,1001440,1001432,30.9
981,1001440,1001434,23.0
982,1001440,1001436,19.0
983,1001440,1001436,19.0
984,1001440,1001438,10.0
985,1001440,1001438,10.0
986,1001440,1001442,3.9
987,1001440,1001488,8.4
988,1001440,1004356,12.4
989,1001440,1004354,14.4
990,1001440,1004355,16.4
991,1001440,1001444,17.099999999999998
992,1001440,1001446,23.699999999999996
993,1001440,1001448,33.3
994,1001440,1001450,49.0
995,1001440,1001452,58.9
996,1001440,1001454,70.2
997,1001440,1001456,83.8
998,1001440,1001458,92.7
999,1001440,1001460,97.8
1000,1001440,1001460,97.8
1001,1001440,1001461,110.6
1002,1001440,1001462,115.69999999999999
1003,1001440,1001464,142.39999999999998
1004,1001440,1001466,150.89999999999998
1005,1001440,1001468,161.59999999999997
1006,1001440,1001470,172.19999999999996
1007,1001440,1001437,0.0
1008,1001442,1001400,260.0
1009,1001442,1001402,250.3
1010,1001442,1001404,230.10000000000002
1011,1001442,1001406,214.10000000000002
1012,1001442,1001408,192.4
1013,1001442,1001410,181.3
1014,1001442,1001412,165.7
1015,1001442,1001414,147.5
1016,1001442,1001416,134.29999999999998
1017,1001442,1001418,120.7
1018,1001442,1001420,107.80000000000001
1019,1001442,1001422,98.2
1020,1001442,1001424,86.80000000000001
1021,1001442,1001426,68.2
1022,1001442,1001428,52.4
1023,1001442,1001430,43.8
1024,1001442,1001432,34.8
1025,1001442,1001434,26.9
1026,1001442,1001436,22.9
1027,1001442,1001436,22.9
1028,1001442,1001438,13.9
1029,1001442,1001438,13.9
1030,1001442,1001440,3.9
1031,1001442,1001488,4.5
1032,1001442,1004356,8.5
1033,1001442,1004354,10.5
1034,1001442,1004355,12.5
1035,1001442,1001444,13.2
1036,1001442,1001446,19.799999999999997
1037,1001442,1001448,29.4
1038,1001442,1001450,45.099999999999994
1039,1001442,1001452,54.99999999999999
1040,1001442,1001454,66.3
1041,1001442,1001456,79.89999999999999
1042,1001442,1001458,88.8
1043,1001442,1001460,93.89999999999999
1044,1001442,1001460,93.89999999999999
1045,1001442,1001461,106.69999999999999
1046,1001442,1001462,111.79999999999998
1047,1001442,1001464,138.49999999999997
1048,1001442,1001466,146.99999999999997
1049,1001442,1001468,157.69999999999996
1050,1001442,1001470,168.29999999999995
1051,1001442,1001437,0.0
1052,1001488,1001400,264.5
1053,1001488,1001402,254.8
1054,1001488,1001404,234.60000000000002
1055,1001488,1001406,218.60000000000002
1056,1001488,1001408,196.9
1057,1001488,1001410,185.8
1058,1001488,1001412,170.2
1059,1001488,1001414,152.0
1060,1001488,1001416,138.79999999999998
1061,1001488,1001418,125.2
1062,1001488,1001420,112.30000000000001
1063,1001488,1001422,102.7
1064,1001488,1001424,91.30000000000001
1065,1001488,1001426,72.7
1066,1001488,1001428,56.9
1067,1001488,1001430,48.3
1068,1001488,1001432,39.3
1069,1001488,1001434,31.4
1070,1001488,1001436,27.4
1071,1001488,1001436,27.4
1072,1001488,1001438,18.4
1073,1001488,1001438,18.4
1074,1001488,1001440,8.4
1075,1001488,1001442,4.5
1076,1001488,1004356,4.0
1077,1001488,1004354,6.0
1078,1001488,1004355,8.0
1079,1001488,1001444,8.7
1080,1001488,1001446,15.299999999999999
1081,1001488,1001448,24.9
1082,1001488,1001450,40.599999999999994
1083,1001488,1001452,50.49999999999999
1084,1001488,1001454,61.8
1085,1001488,1001456,75.39999999999999
1086,1001488,1001458,84.3
1087,1001488,1001460,89.39999999999999
1088,1001488,1001460,89.39999999999999
1089,1001488,1001461,102.19999999999999
1090,1001488,1001462,107.29999999999998
1091,1001488,1001464,133.99999999999997
1092,1001488,1001466,142.49999999999997
1093,1001488,1001468,153.19999999999996
1094,1001488,1001470,163.79999999999995
1095,1001488,1001437,0.0
1096,1004356,1001400,268.5
1097,1004356,1001402,258.8
1098,1004356,1001404,238.60000000000002
1099,1004356,1001406,222.60000000000002
1100,1004356,1001408,200.9
1101,1004356,1001410,189.8
1102,1004356,1001412,174.2
1103,1004356,1001414,156.0
1104,1004356,1001416,142.79999999999998
1105,1004356,1001418,129.2
1106,1004356,1001420,116.30000000000001
1107,1004356,1001422,106.7
1108,1004356,1001424,95.30000000000001
1109,1004356,1001426,76.7
1110,1004356,1001428,60.9
1111,1004356,1001430,52.3
1112,1004356,1001432,43.3
1113,1004356,1001434,35.4
1114,1004356,1001436,31.4
1115,1004356,1001436,31.4
1116,1004356,1001438,22.4
1117,1004356,1001438,22.4
1118,1004356,1001440,12.4
1119,1004356,1001442,8.5
1120,1004356,1001488,4.0
1121,1004356,1004354,2.0
1122,1004356,1004355,4.0
1123,1004356,1001444,4.7
1124,1004356,1001446,11.3
1125,1004356,1001448,20.9
1126,1004356,1001450,36.599999999999994
1127,1004356,1001452,46.49999999999999
1128,1004356,1001454,57.8
1129,1004356,1001456,71.39999999999999
1130,1004356,1001458,80.3
1131,1004356,1001460,85.39999999999999
1132,1004356,1001460,85.39999999999999
1133,1004356,1001461,98.19999999999999
1134,1004356,1001462,103.29999999999998
1135,1004356,1001464,129.99999999999997
1136,1004356,1001466,138.49999999999997
1137,1004356,1001468,149.19999999999996
1138,1004356,1001470,159.79999999999995
1139,1004356,1001437,0.0
1140,1004354,1001400,270.5
1141,1004354,1001402,260.8
1142,1004354,1001404,240.60000000000002
1143,1004354,1001406,224.60000000000002
1144,1004354,1001408,202.9
1145,1004354,1001410,191.8
1146,1004354,1001412,176.2
1147,1004354,1001414,158.0
1148,1004354,1001416,144.79999999999998
1149,1004354,1001418,131.2
1150,1004354,1001420,118.30000000000001
1151,1004354,1001422,108.7
1152,1004354,1001424,97.30000000000001
1153,1004354,1001426,78.7
1154,1004354,1001428,62.9
1155,1004354,1001430,54.3
1156,1004354,1001432,45.3
1157,1004354,1001434,37.4
1158,1004354,1001436,33.4
1159,1004354,1001436,33.4
1160,1004354,1001438,24.4
1161,1004354,1001438,24.4
1162,1004354,1001440,14.4
1163,1004354,1001442,10.5
1164,1004354,1001488,6.0
1165,1004354,1004356,2.0
1166,1004354,1004355,2.0
1167,1004354,1001444,2.7
1168,1004354,1001446,9.3
1169,1004354,1001448,18.9
1170,1004354,1001450,34.599999999999994
1171,1004354,1001452,44.49999999999999
1172,1004354,1001454,55.8
1173,1004354,1001456,69.39999999999999
1174,1004354,1001458,78.3
1175,1004354,1001460,83.39999999999999
1176,1004354,1001460,83.39999999999999
1177,1004354,1001461,96.19999999999999
1178,1004354,1001462,101.29999999999998
1179,1004354,1001464,127.99999999999999
1180,1004354,1001466,136.5
1181,1004354,1001468,147.2
1182,1004354,1001470,157.79999999999998
1183,1004354,1001437,0.0
1184,1004355,1001400,272.5
1185,1004355,1001402,262.8
1186,1004355,1001404,242.60000000000002
1187,1004355,1001406,226.60000000000002
1188,1004355,1001408,204.9
1189,1004355,1001410,193.8
1190,1004355,1001412,178.2
1191,1004355,1001414,160.0
1192,1004355,1001416,146.79999999999998
1193,1004355,1001418,133.2
1194,1004355,1001420,120.30000000000001
1195,1004355,1001422,110.7
1196,1004355,1001424,99.30000000000001
1197,1004355,1001426,80.7
1198,1004355,1001428,64.9
1199,1004355,1001430,56.3
1200,1004355,1001432,47.3
1201,1004355,1001434,39.4
1202,1004355,1001436,35.4
1203,1004355,1001436,35.4
1204,1004355,1001438,26.4
1205,1004355,1001438,26.4
1206,1004355,1001440,16.4
1207,1004355,1001442,12.5
1208,1004355,1001488,8.0
1209,1004355,1004356,4.0
1210,1004355,1004354,2.0
1211,1004355,1001444,0.7
1212,1004355,1001446,7.3
1213,1004355,1001448,16.9
1214,1004355,1001450,32.599999999999994
1215,1004355,1001452,42.49999999999999
1216,1004355,1001454,53.8
1217,1004355,1001456,67.39999999999999
1218,1004355,1001458,76.3
1219,1004355,1001460,81.39999999999999
1220,1004355,1001460,81.39999999999999
1221,1004355,1001461,94.19999999999999
1222,1004355,1001462,99.29999999999998
1223,1004355,1001464,125.99999999999999
1224,1004355,1001466,134.5
1225,1004355,1001468,145.2
1226,1004355,1001470,155.79999999999998
1227,1004355,1001437,0.0
1228,1001444,1001400,273.2
1229,1001444,1001402,263.5
1230,1001444,1001404,243.3
1231,1001444,1001406,227.3
1232,1001444,1001408,205.6
1233,1001444,1001410,194.5
1234,1001444,1001412,178.89999999999998
1235,1001444,1001414,160.7
1236,1001444,1001416,147.49999999999997
1237,1001444,1001418,133.89999999999998
1238,1001444,1001420,121.00000000000001
1239,1001444,1001422,111.4
1240,1001444,1001424,100.00000000000001
1241,1001444,1001426,81.4
1242,1001444,1001428,65.60000000000001
1243,1001444,1001430,57.0
1244,1001444,1001432,48.0
1245,1001444,1001434,40.1
1246,1001444,1001436,36.1
1247,1001444,1001436,36.1
1248,1001444,1001438,27.099999999999998
1249,1001444,1001438,27.099999999999998
1250,1001444,1001440,17.099999999999998
1251,1001444,1001442,13.2
1252,1001444,1001488,8.7
1253,1001444,1004356,4.7
1254,1001444,1004354,2.7
1255,1001444,1004355,0.7
1256,1001444,1001446,6.6
1257,1001444,1001448,16.2
1258,1001444,1001450,31.9
1259,1001444,1001452,41.8
1260,1001444,1001454,53.099999999999994
1261,1001444,1001456,66.69999999999999
1262,1001444,1001458,75.6
1263,1001444,1001460,80.69999999999999
1264,1001444,1001460,80.69999999999999
1265,1001444,1001461,93.49999999999999
1266,1001444,1001462,98.59999999999998
1267,1001444,1001464,125.29999999999998
1268,1001444,1001466,133.79999999999998
1269,1001444,1001468,144.49999999999997
1270,1001444,1001470,155.09999999999997
1271,1001444,1001437,0.0
1272,1001446,1001400,279.8
1273,1001446,1001402,270.1
1274,1001446,1001404,249.9
1275,1001446,1001406,233.9
1276,1001446,1001408,212.2
1277,1001446,1001410,201.1
1278,1001446,1001412,185.49999999999997
1279,1001446,1001414,167.29999999999998
1280,1001446,1001416,154.09999999999997
1281,1001446,1001418,140.49999999999997
1282,1001446,1001420,127.60000000000001
1283,1001446,1001422,118.0
1284,1001446,1001424,106.60000000000001
1285,1001446,1001426,88.0
1286,1001446,1001428,72.2
1287,1001446,1001430,63.6
1288,1001446,1001432,54.6
1289,1001446,1001434,46.7
1290,1001446,1001436,42.7
1291,1001446,1001436,42.7
1292,1001446,1001438,33.699999999999996
1293,1001446,1001438,33.699999999999996
1294,1001446,1001440,23.699999999999996
1295,1001446,1001442,19.799999999999997
1296,1001446,1001488,15.299999999999999
1297,1001446,1004356,11.3
1298,1001446,1004354,9.3
1299,1001446,1004355,7.3
1300,1001446,1001444,6.6
1301,1001446,1001448,9.6
1302,1001446,1001450,25.299999999999997
1303,1001446,1001452,35.199999999999996
1304,1001446,1001454,46.5
1305,1001446,1001456,60.1
1306,1001446,1001458,69.0
1307,1001446,1001460,74.1
1308,1001446,1001460,74.1
1309,1001446,1001461,86.89999999999999
1310,1001446,1001462,91.99999999999999
1311,1001446,1001464,118.69999999999999
1312,1001446,1001466,127.19999999999999
1313,1001446,1001468,137.89999999999998
1314,1001446,1001470,148.49999999999997
1315,1001446,1001437,0.0
1316,1001448,1001400,289.40000000000003
1317,1001448,1001402,279.70000000000005
1318,1001448,1001404,259.5
1319,1001448,1001406,243.5
1320,1001448,1001408,221.79999999999998
1321,1001448,1001410,210.7
1322,1001448,1001412,195.09999999999997
1323,1001448,1001414,176.89999999999998
1324,1001448,1001416,163.69999999999996
1325,1001448,1001418,150.09999999999997
1326,1001448,1001420,137.20000000000002
1327,1001448,1001422,127.6
1328,1001448,1001424,116.2
1329,1001448,1001426,97.6
1330,1001448,1001428,81.8
1331,1001448,1001430,73.2
1332,1001448,1001432,64.2
1333,1001448,1001434,56.300000000000004
1334,1001448,1001436,52.300000000000004
1335,1001448,1001436,52.300000000000004
1336,1001448,1001438,43.3
1337,1001448,1001438,43.3
1338,1001448,1001440,33.3
1339,1001448,1001442,29.4
1340,1001448,1001488,24.9
1341,1001448,1004356,20.9
1342,1001448,1004354,18.9
1343,1001448,1004355,16.9
1344,1001448,1001444,16.2
1345,1001448,1001446,9.6
1346,1001448,1001450,15.7
1347,1001448,1001452,25.6
1348,1001448,1001454,36.900000000000006
1349,1001448,1001456,50.50000000000001
1350,1001448,1001458,59.400000000000006
1351,1001448,1001460,64.5
1352,1001448,1001460,64.5
1353,1001448,1001461,77.3
1354,1001448,1001462,82.39999999999999
1355,1001448,1001464,109.1
1356,1001448,1001466,117.6
1357,1001448,1001468,128.29999999999998
1358,1001448,1001470,138.89999999999998
1359,1001448,1001437,0.0
1360,1001450,1001400,305.1
1361,1001450,1001402,295.40000000000003
1362,1001450,1001404,275.2
1363,1001450,1001406,259.2
1364,1001450,1001408,237.49999999999997
1365,1001450,1001410,226.39999999999998
1366,1001450,1001412,210.79999999999995
1367,1001450,1001414,192.59999999999997
1368,1001450,1001416,179.39999999999995
1369,1001450,1001418,165.79999999999995
1370,1001450,1001420,152.9
1371,1001450,1001422,143.29999999999998
1372,1001450,1001424,131.9
1373,1001450,1001426,113.3
1374,1001450,1001428,97.5
1375,1001450,1001430,88.9
1376,1001450,1001432,79.9
1377,1001450,1001434,72.0
1378,1001450,1001436,68.0
1379,1001450,1001436,68.0
1380,1001450,1001438,59.0
1381,1001450,1001438,59.0
1382,1001450,1001440,49.0
1383,1001450,1001442,45.099999999999994
1384,1001450,1001488,40.599999999999994
1385,1001450,1004356,36.599999999999994
1386,1001450,1004354,34.599999999999994
1387,1001450,1004355,32.599999999999994
1388,1001450,1001444,31.9
1389,1001450,1001446,25.299999999999997
1390,1001450,1001448,15.7
1391,1001450,1001452,9.9
1392,1001450,1001454,21.200000000000003
1393,1001450,1001456,34.800000000000004
1394,1001450,1001458,43.7
1395,1001450,1001460,48.800000000000004
1396,1001450,1001460,48.800000000000004
1397,1001450,1001461,61.60000000000001
1398,1001450,1001462,66.7
1399,1001450,1001464,93.4
1400,1001450,1001466,101.9
1401,1001450,1001468,112.60000000000001
1402,1001450,1001470,123.2
1403,1001450,1001437,0.0
1404,1001452,1001400,315.0
1405,1001452,1001402,305.3
1406,1001452,1001404,285.09999999999997
1407,1001452,1001406,269.09999999999997
1408,1001452,1001408,247.39999999999998
1409,1001452,1001410,236.29999999999998
1410,1001452,1001412,220.69999999999996
1411,1001452,1001414,202.49999999999997
1412,1001452,1001416,189.29999999999995
1413,1001452,1001418,175.69999999999996
1414,1001452,1001420,162.8
1415,1001452,1001422,153.2
1416,1001452,1001424,141.8
1417,1001452,1001426,123.2
1418,1001452,1001428,107.4
1419,1001452,1001430,98.80000000000001
1420,1001452,1001432,89.80000000000001
1421,1001452,1001434,81.9
1422,1001452,1001436,77.9
1423,1001452,1001436,77.9
1424,1001452,1001438,68.9
1425,1001452,1001438,68.9
1426,1001452,1001440,58.9
1427,1001452,1001442,54.99999999999999
1428,1001452,1001488,50.49999999999999
1429,1001452,1004356,46.49999999999999
1430,1001452,1004354,44.49999999999999
1431,1001452,1004355,42.49999999999999
1432,1001452,1001444,41.8
1433,1001452,1001446,35.199999999999996
1434,1001452,1001448,25.6
1435,1001452,1001450,9.9
1436,1001452,1001454,11.3
1437,1001452,1001456,24.9
1438,1001452,1001458,33.8
1439,1001452,1001460,38.9
1440,1001452,1001460,38.9
1441,1001452,1001461,51.7
1442,1001452,1001462,56.800000000000004
1443,1001452,1001464,83.5
1444,1001452,1001466,92.0
1445,1001452,1001468,102.7
1446,1001452,1001470,113.3
1447,1001452,1001437,0.0
1448,1001454,1001400,326.3
1449,1001454,1001402,316.6
1450,1001454,1001404,296.4
1451,1001454,1001406,280.4
1452,1001454,1001408,258.7
1453,1001454,1001410,247.6
1454,1001454,1001412,231.99999999999997
1455,1001454,1001414,213.79999999999998
1456,1001454,1001416,200.59999999999997
1457,1001454,1001418,186.99999999999997
1458,1001454,1001420,174.10000000000002
1459,1001454,1001422,164.5
1460,1001454,1001424,153.10000000000002
1461,1001454,1001426,134.5
1462,1001454,1001428,118.7
1463,1001454,1001430,110.10000000000001
1464,1001454,1001432,101.10000000000001
1465,1001454,1001434,93.2
1466,1001454,1001436,89.2
1467,1001454,1001436,89.2
1468,1001454,1001438,80.2
1469,1001454,1001438,80.2
1470,1001454,1001440,70.2
1471,1001454,1001442,66.3
1472,1001454,1001488,61.8
1473,1001454,1004356,57.8
1474,1001454,1004354,55.8
1475,1001454,1004355,53.8
1476,1001454,1001444,53.099999999999994
1477,1001454,1001446,46.5
1478,1001454,1001448,36.900000000000006
1479,1001454,1001450,21.200000000000003
1480,1001454,1001452,11.3
1481,1001454,1001456,13.6
1482,1001454,1001458,22.5
1483,1001454,1001460,27.6
1484,1001454,1001460,27.6
1485,1001454,1001461,40.400000000000006
1486,1001454,1001462,45.50000000000001
1487,1001454,1001464,72.2
1488,1001454,1001466,80.7
1489,1001454,1001468,91.4
1490,1001454,1001470,102.0
1491,1001454,1001437,0.0
1492,1001456,1001400,339.90000000000003
1493,1001456,1001402,330.20000000000005
1494,1001456,1001404,310.0
1495,1001456,1001406,294.0
1496,1001456,1001408,272.3
1497,1001456,1001410,261.2
1498,1001456,1001412,245.59999999999997
1499,1001456,1001414,227.39999999999998
1500,1001456,1001416,214.19999999999996
1501,1001456,1001418,200.59999999999997
1502,1001456,1001420,187.70000000000002
1503,1001456,1001422,178.1
1504,1001456,1001424,166.70000000000002
1505,1001456,1001426,148.1
1506,1001456,1001428,132.3
1507,1001456,1001430,123.7
1508,1001456,1001432,114.7
1509,1001456,1001434,106.8
1510,1001456,1001436,102.8
1511,1001456,1001436,102.8
1512,1001456,1001438,93.8
1513,1001456,1001438,93.8
1514,1001456,1001440,83.8
1515,1001456,1001442,79.89999999999999
1516,1001456,1001488,75.39999999999999
1517,1001456,1004356,71.39999999999999
1518,1001456,1004354,69.39999999999999
1519,1001456,1004355,67.39999999999999
1520,1001456,1001444,66.69999999999999
1521,1001456,1001446,60.1
1522,1001456,1001448,50.50000000000001
1523,1001456,1001450,34.800000000000004
1524,1001456,1001452,24.9
1525,1001456,1001454,13.6
1526,1001456,1001458,8.9
1527,1001456,1001460,14.0
1528,1001456,1001460,14.0
1529,1001456,1001461,26.8
1530,1001456,1001462,31.9
1531,1001456,1001464,58.599999999999994
1532,1001456,1001466,67.1
1533,1001456,1001468,77.8
1534,1001456,1001470,88.39999999999999
1535,1001456,1001437,0.0
1536,1001458,1001400,348.8
1537,1001458,1001402,339.1
1538,1001458,1001404,318.9
1539,1001458,1001406,302.9
1540,1001458,1001408,281.2
1541,1001458,1001410,270.09999999999997
1542,1001458,1001412,254.49999999999997
1543,1001458,1001414,236.29999999999998
1544,1001458,1001416,223.09999999999997
1545,1001458,1001418,209.49999999999997
1546,1001458,1001420,196.60000000000002
1547,1001458,1001422,187.0
1548,1001458,1001424,175.60000000000002
1549,1001458,1001426,157.0
1550,1001458,1001428,141.20000000000002
1551,1001458,1001430,132.6
1552,1001458,1001432,123.60000000000001
1553,1001458,1001434,115.7
1554,1001458,1001436,111.7
1555,1001458,1001436,111.7
1556,1001458,1001438,102.7
1557,1001458,1001438,102.7
1558,1001458,1001440,92.7
1559,1001458,1001442,88.8
1560,1001458,1001488,84.3
1561,1001458,1004356,80.3
1562,1001458,1004354,78.3
1563,1001458,1004355,76.3
1564,1001458,1001444,75.6
1565,1001458,1001446,69.0
1566,1001458,1001448,59.400000000000006
1567,1001458,1001450,43.7
1568,1001458,1001452,33.8
1569,1001458,1001454,22.5
1570,1001458,1001456,8.9
1571,1001458,1001460,5.1
1572,1001458,1001460,5.1
1573,1001458,1001461,17.9
1574,1001458,1001462,23.0
1575,1001458,1001464,49.7
1576,1001458,1001466,58.2
1577,1001458,1001468,68.9
1578,1001458,1001470,79.5
1579,1001458,1001437,0.0
1580,1001460,1001400,353.90000000000003
1581,1001460,1001402,344.20000000000005
1582,1001460,1001404,324.0
1583,1001460,1001406,308.0
1584,1001460,1001408,286.3
1585,1001460,1001410,275.2
1586,1001460,1001412,259.59999999999997
1587,1001460,1001414,241.39999999999998
1588,1001460,1001416,228.19999999999996
1589,1001460,1001418,214.59999999999997
1590,1001460,1001420,201.70000000000002
1591,1001460,1001422,192.1
1592,1001460,1001424,180.70000000000002
1593,1001460,1001426,162.1
1594,1001460,1001428,146.3
1595,1001460,1001430,137.7
1596,1001460,1001432,128.70000000000002
1597,1001460,1001434,120.8
1598,1001460,1001436,116.8
1599,1001460,1001436,116.8
1600,1001460,1001438,107.8
1601,1001460,1001438,107.8
1602,1001460,1001440,97.8
1603,1001460,1001442,93.89999999999999
1604,1001460,1001488,89.39999999999999
1605,1001460,1004356,85.39999999999999
1606,1001460,1004354,83.39999999999999
1607,1001460,1004355,81.39999999999999
1608,1001460,1001444,80.69999999999999
1609,1001460,1001446,74.1
1610,1001460,1001448,64.5
1611,1001460,1001450,48.800000000000004
1612,1001460,1001452,38.9
1613,1001460,1001454,27.6
1614,1001460,1001456,14.0
1615,1001460,1001458,5.1
1616,1001460,1001461,12.8
1617,1001460,1001462,17.9
1618,1001460,1001464,44.599999999999994
1619,1001460,1001466,53.099999999999994
1620,1001460,1001468,63.8
1621,1001460,1001470,74.39999999999999
1622,1001460,1001437,0.0
1623,1001460,1001400,353.90000000000003
1624,1001460,1001402,344.20000000000005
1625,1001460,1001404,324.0
1626,1001460,1001406,308.0
1627,1001460,1001408,286.3
1628,1001460,1001410,275.2
1629,1001460,1001412,259.59999999999997
1630,1001460,1001414,241.39999999999998
1631,1001460,1001416,228.19999999999996
1632,1001460,1001418,214.59999999999997
1633,1001460,1001420,201.70000000000002
1634,1001460,1001422,192.1
1635,1001460,1001424,180.70000000000002
1636,1001460,1001426,162.1
1637,1001460,1001428,146.3
1638,1001460,1001430,137.7
1639,1001460,1001432,128.70000000000002
1640,1001460,1001434,120.8
1641,1001460,1001436,116.8
1642,1001460,1001436,116.8
1643,1001460,1001438,107.8
1644,1001460,1001438,107.8
1645,1001460,1001440,97.8
1646,1001460,1001442,93.89999999999999
1647,1001460,1001488,89.39999999999999
1648,1001460,1004356,85.39999999999999
1649,1001460,1004354,83.39999999999999
1650,1001460,1004355,81.39999999999999
1651,1001460,1001444,80.69999999999999
1652,1001460,1001446,74.1
1653,1001460,1001448,64.5
1654,1001460,1001450,48.800000000000004
1655,1001460,1001452,38.9
1656,1001460,1001454,27.6
1657,1001460,1001456,14.0
1658,1001460,1001458,5.1
1659,1001460,1001461,12.8
1660,1001460,1001462,17.9
1661,1001460,1001464,44.599999999999994
1662,1001460,1001466,53.099999999999994
1663,1001460,1001468,63.8
1664,1001460,1001470,74.39999999999999
1665,1001460,1001437,0.0
1666,1001461,1001400,366.70000000000005
1667,1001461,1001402,357.00000000000006
1668,1001461,1001404,336.8
1669,1001461,1001406,320.8
1670,1001461,1001408,299.1
1671,1001461,1001410,288.0
1672,1001461,1001412,272.4
1673,1001461,1001414,254.2
1674,1001461,1001416,240.99999999999997
1675,1001461,1001418,227.39999999999998
1676,1001461,1001420,214.50000000000003
1677,1001461,1001422,204.9
1678,1001461,1001424,193.50000000000003
1679,1001461,1001426,174.9
1680,1001461,1001428,159.10000000000002
1681,1001461,1001430,150.5
1682,1001461,1001432,141.50000000000003
1683,1001461,1001434,133.6
1684,1001461,1001436,129.6
1685,1001461,1001436,129.6
1686,1001461,1001438,120.6
1687,1001461,1001438,120.6
1688,1001461,1001440,110.6
1689,1001461,1001442,106.69999999999999
1690,1001461,1001488,102.19999999999999
1691,1001461,1004356,98.19999999999999
1692,1001461,1004354,96.19999999999999
1693,1001461,1004355,94.19999999999999
1694,1001461,1001444,93.49999999999999
1695,1001461,1001446,86.89999999999999
1696,1001461,1001448,77.3
1697,1001461,1001450,61.60000000000001
1698,1001461,1001452,51.7
1699,1001461,1001454,40.400000000000006
1700,1001461,1001456,26.8
1701,1001461,1001458,17.9
1702,1001461,1001460,12.8
1703,1001461,1001460,12.8
1704,1001461,1001462,5.1
1705,1001461,1001464,31.799999999999997
1706,1001461,1001466,40.3
1707,1001461,1001468,51.0
1708,1001461,1001470,61.6
1709,1001461,1001437,0.0
1710,1001462,1001400,371.80000000000007
1711,1001462,1001402,362.1000000000001
1712,1001462,1001404,341.90000000000003
1713,1001462,1001406,325.90000000000003
1714,1001462,1001408,304.20000000000005
1715,1001462,1001410,293.1
1716,1001462,1001412,277.5
1717,1001462,1001414,259.3
1718,1001462,1001416,246.09999999999997
1719,1001462,1001418,232.49999999999997
1720,1001462,1001420,219.60000000000002
1721,1001462,1001422,210.0
1722,1001462,1001424,198.60000000000002
1723,1001462,1001426,180.0
1724,1001462,1001428,164.20000000000002
1725,1001462,1001430,155.6
1726,1001462,1001432,146.60000000000002
1727,1001462,1001434,138.7
1728,1001462,1001436,134.7
1729,1001462,1001436,134.7
1730,1001462,1001438,125.69999999999999
1731,1001462,1001438,125.69999999999999
1732,1001462,1001440,115.69999999999999
1733,1001462,1001442,111.79999999999998
1734,1001462,1001488,107.29999999999998
1735,1001462,1004356,103.29999999999998
1736,1001462,1004354,101.29999999999998
1737,1001462,1004355,99.29999999999998
1738,1001462,1001444,98.59999999999998
1739,1001462,1001446,91.99999999999999
1740,1001462,1001448,82.39999999999999
1741,1001462,1001450,66.7
1742,1001462,1001452,56.800000000000004
1743,1001462,1001454,45.50000000000001
1744,1001462,1001456,31.9
1745,1001462,1001458,23.0
1746,1001462,1001460,17.9
1747,1001462,1001460,17.9
1748,1001462,1001461,5.1
1749,1001462,1001464,26.7
1750,1001462,1001466,35.2
1751,1001462,1001468,45.900000000000006
1752,1001462,1001470,56.50000000000001
1753,1001462,1001437,0.0
1754,1001464,1001400,398.50000000000006
1755,1001464,1001402,388.80000000000007
1756,1001464,1001404,368.6
1757,1001464,1001406,352.6
1758,1001464,1001408,330.90000000000003
1759,1001464,1001410,319.8
1760,1001464,1001412,304.2
1761,1001464,1001414,286.0
1762,1001464,1001416,272.79999999999995
1763,1001464,1001418,259.2
1764,1001464,1001420,246.3
